layer_name,l2_distance,num_params,round,tag
layer4.1.bn1.num_batches_tracked,7423.0,1,3,oracle_vs_full
layer4.1.conv2.weight,11.218555450439453,2359296,3,oracle_vs_full
layer4.1.bn2.weight,5.611335277557373,512,3,oracle_vs_full
layer4.1.bn2.bias,0.7729420065879822,512,3,oracle_vs_full
layer4.1.bn2.running_mean,6.14945650100708,512,3,oracle_vs_full
layer4.1.bn2.running_var,7.865147590637207,512,3,oracle_vs_full
layer4.1.bn2.num_batches_tracked,7423.0,1,3,oracle_vs_full
fc.weight,10.43268871307373,102400,3,oracle_vs_full
fc.bias,0.11722006648778915,200,3,oracle_vs_full
conv1.weight,7.526837348937988,9408,4,oracle_vs_full
bn1.weight,2.0192105770111084,64,4,oracle_vs_full
bn1.bias,0.9134212136268616,64,4,oracle_vs_full
bn1.running_mean,0.9660688638687134,64,4,oracle_vs_full
bn1.running_var,22.622882843017578,64,4,oracle_vs_full
bn1.num_batches_tracked,7264.0,1,4,oracle_vs_full
layer1.0.conv1.weight,5.733640670776367,36864,4,oracle_vs_full
layer1.0.bn1.weight,2.294809579849243,64,4,oracle_vs_full
layer1.0.bn1.bias,0.5348325967788696,64,4,oracle_vs_full
layer1.0.bn1.running_mean,9.383770942687988,64,4,oracle_vs_full
layer1.0.bn1.running_var,9.726530075073242,64,4,oracle_vs_full
layer1.0.bn1.num_batches_tracked,7264.0,1,4,oracle_vs_full
layer1.0.conv2.weight,5.293338298797607,36864,4,oracle_vs_full
layer1.0.bn2.weight,2.447096824645996,64,4,oracle_vs_full
layer1.0.bn2.bias,0.42417022585868835,64,4,oracle_vs_full
layer1.0.bn2.running_mean,3.8925185203552246,64,4,oracle_vs_full
layer1.0.bn2.running_var,3.523061513900757,64,4,oracle_vs_full
layer1.0.bn2.num_batches_tracked,7264.0,1,4,oracle_vs_full
layer1.1.conv1.weight,4.782776832580566,36864,4,oracle_vs_full
layer1.1.bn1.weight,2.2930307388305664,64,4,oracle_vs_full
layer1.1.bn1.bias,0.44110938906669617,64,4,oracle_vs_full
layer1.1.bn1.running_mean,10.775200843811035,64,4,oracle_vs_full
layer1.1.bn1.running_var,8.32912826538086,64,4,oracle_vs_full
layer1.1.bn1.num_batches_tracked,7264.0,1,4,oracle_vs_full
layer1.1.conv2.weight,4.553368091583252,36864,4,oracle_vs_full
layer1.1.bn2.weight,2.5803651809692383,64,4,oracle_vs_full
layer1.1.bn2.bias,0.2241322100162506,64,4,oracle_vs_full
