layer_name,l2_distance,num_params,round,tag
layer1.0.bn2.weight,2.5278279781341553,64,3,oracle_vs_full
layer1.0.bn2.bias,0.42374125123023987,64,3,oracle_vs_full
layer1.0.bn2.running_mean,3.489766836166382,64,3,oracle_vs_full
layer1.0.bn2.running_var,3.5800037384033203,64,3,oracle_vs_full
layer1.0.bn2.num_batches_tracked,7426.0,1,3,oracle_vs_full
layer1.1.conv1.weight,4.818942546844482,36864,3,oracle_vs_full
layer1.1.bn1.weight,2.3559794425964355,64,3,oracle_vs_full
layer1.1.bn1.bias,0.43815845251083374,64,3,oracle_vs_full
layer1.1.bn1.running_mean,10.374140739440918,64,3,oracle_vs_full
layer1.1.bn1.running_var,6.9155778884887695,64,3,oracle_vs_full
layer1.1.bn1.num_batches_tracked,7426.0,1,3,oracle_vs_full
layer1.1.conv2.weight,4.621382713317871,36864,3,oracle_vs_full
layer1.1.bn2.weight,2.654029130935669,64,3,oracle_vs_full
layer1.1.bn2.bias,0.22015812993049622,64,3,oracle_vs_full
layer1.1.bn2.running_mean,3.349839925765991,64,3,oracle_vs_full
layer1.1.bn2.running_var,3.5579090118408203,64,3,oracle_vs_full
layer1.1.bn2.num_batches_tracked,7426.0,1,3,oracle_vs_full
layer2.0.conv1.weight,5.2312211990356445,73728,3,oracle_vs_full
layer2.0.bn1.weight,3.3045175075531006,128,3,oracle_vs_full
layer2.0.bn1.bias,0.4492653012275696,128,3,oracle_vs_full
layer2.0.bn1.running_mean,12.973698616027832,128,3,oracle_vs_full
layer2.0.bn1.running_var,8.423775672912598,128,3,oracle_vs_full
layer2.0.bn1.num_batches_tracked,7426.0,1,3,oracle_vs_full
layer2.0.conv2.weight,6.765036582946777,147456,3,oracle_vs_full
layer2.0.bn2.weight,3.3573687076568604,128,3,oracle_vs_full
layer2.0.bn2.bias,0.32657745480537415,128,3,oracle_vs_full
layer2.0.bn2.running_mean,5.43052864074707,128,3,oracle_vs_full
layer2.0.bn2.running_var,5.411984443664551,128,3,oracle_vs_full
layer2.0.bn2.num_batches_tracked,7426.0,1,3,oracle_vs_full
layer2.0.downsample.0.weight,4.01865816116333,8192,3,oracle_vs_full
layer2.0.downsample.1.weight,3.048844575881958,128,3,oracle_vs_full
layer2.0.downsample.1.bias,0.32657745480537415,128,3,oracle_vs_full
layer2.0.downsample.1.running_mean,5.351780891418457,128,3,oracle_vs_full
layer2.0.downsample.1.running_var,12.126309394836426,128,3,oracle_vs_full
